,comments_level_1_mid,main_body_uid,发布时间,处理内容,评论地点,mid,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
364,5154323478615261,6036380646,25年04月13日 08:25,你就说你有孩子了 孩子在公婆家 几乎不需要你带,来自北京,5154885516135186,0,你就说你有孩子了 孩子在公婆家 几乎不需要你带,2114735690,菜子要去看大海,https://weibo.com/u/2114735690,nan,你来人间一趟 你要看看太阳,海外,f,688,292,2509,250,44,211,505
365,5154323478615261,6036380646,25年04月12日 22:08,"那你直接说你已婚已育呢<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自山东,5154730305654248,0,那你直接说你已婚已育呢[doge],5951743191,在干中学-学中干,https://weibo.com/u/5951743191,nan,九万里悟道,山东 青岛,m,148,368,319,31,2,151,184
366,5154323478615261,6036380646,25年04月13日 10:18,"回复<a href=/n/菜子要去看大海 usercard=""name=@菜子要去看大海"">@菜子要去看大海</a>:我才25不现实吧。而且万一问小孩子的任何事情我都没经验不知道咋回答<img alt=""[融化]"" title=""[融化]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/53/2022_melt_org.png"" />",来自江苏,5154914000177002,0,回复@菜子要去看大海:我才25不现实吧。而且万一问小孩子的任何事情我都没经验不知道咋回答[融化],2140001850,山花的山,https://weibo.com/u/2140001850,nan,黄昏日落世界坠入光河,浙江 杭州,f,191,665,660,"1,086",1,"2,412","3,499"
367,5154323478615261,6036380646,25年04月12日 12:12,"回复<a href=/n/山花的山 usercard=""name=@山花的山"">@山花的山</a>:既要又要。把榨干写在脸上",来自河南,5154580153504028,0,回复@山花的山:既要又要。把榨干写在脸上,5657093430,事事顺好_,https://weibo.com/u/5657093430,nan,凡事发生必将有益于我,其他,f,48,382,1923,"1,467",8,657,"2,132"
368,5154323478615261,6036380646,25年04月12日 11:16,"回复<a href=/n/事事顺好_ usercard=""name=@事事顺好_"">@事事顺好_</a>:哈哈哈哈对的 怎么做都是错的  我朋友还没男朋友被问生小孩",来自江苏,5154566204557040,0,回复@事事顺好_:哈哈哈哈对的 怎么做都是错的  我朋友还没男朋友被问生小孩,2140001850,山花的山,https://weibo.com/u/2140001850,nan,黄昏日落世界坠入光河,浙江 杭州,f,191,665,660,"1,086",1,"2,412","3,499"
369,5154323478615261,6036380646,25年04月12日 02:34,"回复<a href=/n/轻猫猫甘露 usercard=""name=@轻猫猫甘露"">@轻猫猫甘露</a>:我说现在小孩太卷了压力大。他说我们考大学录取率50％。他们当时只有几个人上大学。我说太贵了，他说他们之前吃饱就行<img alt=""[二哈]"" title=""[二哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/22/2018new_erha_org.png"" />",来自河南,5154434809071297,0,回复@轻猫猫甘露:我说现在小孩太卷了压力大。他说我们考大学录取率50％。他们当时只有几个人上大学。我说太贵了，他说他们之前吃饱就行[二哈],5657093430,事事顺好_,https://weibo.com/u/5657093430,nan,凡事发生必将有益于我,其他,f,48,382,1923,"1,467",8,657,"2,132"
370,5154323478615261,6036380646,25年04月12日 01:06,"回复<a href=/n/事事顺好_ usercard=""name=@事事顺好_"">@事事顺好_</a>:你没怼回去，说他开的工资也不够孩子一个月奶粉钱<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自湖北,5154412521325023,0,回复@事事顺好_:你没怼回去，说他开的工资也不够孩子一个月奶粉钱[允悲],5046882876,轻猫猫甘露,https://weibo.com/u/5046882876,nan,镇魂｜爱女解｜不用查询，我的精神状态是精神病,海外 其他,f,54,1219,2930,890,159,934,"1,983"
371,5154323478615261,6036380646,25年04月11日 19:39,"回复<a href=/n/栗子没有小蛮腰了 usercard=""name=@栗子没有小蛮腰了"">@栗子没有小蛮腰了</a>:太太太难过了<img alt=""[单身狗]"" title=""[单身狗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/20/2021_alongdog_org.png"" />",来自江苏,5154330291211935,0,回复@栗子没有小蛮腰了:太太太难过了[单身狗],2140001850,山花的山,https://weibo.com/u/2140001850,nan,黄昏日落世界坠入光河,浙江 杭州,f,191,665,660,"1,086",1,"2,412","3,499"
372,5154351644416126,6036380646,25年04月11日 21:35,好的！,来自澳大利亚,5154359555391546,0,好的！,6036380646,栗子没有小蛮腰了,https://weibo.com/u/6036380646,时尚博主,学习中,江苏,f,737870,1214,9316,"2,107,628","824,043","10,200,770","13,132,441"
373,5154337081787078,6036380646,25年04月12日 12:49,女人要获得同样的工作机会要比男人优秀得更多更多,来自浙江,5154589613231366,1,女人要获得同样的工作机会要比男人优秀得更多更多,1931680724,小yum人,https://weibo.com/u/1931680724,nan,大部分时间处于低功耗模式,辽宁,f,201,661,2586,966,102,663,"1,731"
374,5154337081787078,6036380646,25年04月11日 20:06,而且每份工作都问有没有男朋友，打算什么时候结婚,来自陕西,5154337189793442,2,而且每份工作都问有没有男朋友，打算什么时候结婚,5152879348,潮鳴ll,https://weibo.com/u/5152879348,nan,,湖南,f,93,114,3708,"2,162",145,"3,720","6,027"
375,5154303949930660,6036380646,25年04月11日 17:54,恶心得想吐,来自河南,5154303988991850,0,恶心得想吐,2315320985,小羊尾巴没有了,https://weibo.com/u/2315320985,nan,读博中（读的微博,其他,f,169,122,435,"1,082",21,441,"1,544"
376,5154551751246366,1685631765,25年04月12日 10:55,"我超级想演短剧，最好是红楼梦里贾母那种角色<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />",来自上海,5154560734923748,4,我超级想演短剧，最好是红楼梦里贾母那种角色[笑cry],1685631765,叶锦安安,https://weibo.com/u/1685631765,等江南（上海）文化传播有限公司 投资人,商务请联系：Lynndgw,海外,f,518451,923,21518,"595,694","331,611","3,510,435","4,437,740"
377,5154551751246366,1685631765,25年04月12日 15:19,确实好像,来自江苏,5154627323170485,1,确实好像,2132015107,素希哥,https://weibo.com/u/2132015107,时尚博主,素希是一个轻奢无框眼镜品牌，主要用户为注重生活品质追求个性小众的时尚群体。淘宝店:素希无框眼镜 小红书:素希无框眼镜 ➕V: sohee66,江苏,m,330454,196,5864,"887,863","618,450","1,137,409","2,643,722"
378,5154551751246366,1685631765,25年04月12日 12:27,"这个是安安吗 好像<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自山西,5154583991550901,2,这个是安安吗 好像[doge],2674639204,小薄荷HDY,https://weibo.com/u/2674639204,nan,爱读书 爱旅游 爱一切美好,陕西,f,7,216,40,12,0,54,66
379,5154551751246366,1685631765,25年04月12日 12:24,像,来自广东,5154583287435990,0,像,2332269160,隐秘的小酒窝,https://weibo.com/u/2332269160,nan,记录生活琐碎,广东 深圳,f,531,422,7520,"18,503",606,"13,823","32,932"
380,5154551751246366,1685631765,25年04月12日 10:47,哈哈哈哈，这张是有些像,来自湖北,5154558795844878,0,哈哈哈哈，这张是有些像,1212725761,啊_没有怪兽,https://weibo.com/u/1212725761,nan,奔跑在自己的热爱里。日日是好日，莫负好时光~,其他,f,241,358,601,154,16,203,373
381,5154551751246366,1685631765,25年04月16日 10:47,"回复<a href=/n/叶锦安安 usercard=""name=@叶锦安安"">@叶锦安安</a>:看貌美如花的“贾母”<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自辽宁,5156008292782144,0,回复@叶锦安安:看貌美如花的“贾母”[允悲],1717984482,_木槿绵绵,https://weibo.com/u/1717984482,nan,大道至简 繁在人心,辽宁,f,453,115,1831,"1,410",126,479,"2,015"
382,5154551751246366,1685631765,25年04月12日 21:27,"回复<a href=/n/叶锦安安 usercard=""name=@叶锦安安"">@叶锦安安</a>:支持，想看！<img alt=""[开学季]"" title=""[开学季]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/72/2021_kaixueji_org.png"" /><img alt=""[开学季]"" title=""[开学季]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/72/2021_kaixueji_org.png"" />",来自江苏,5154719916890111,0,回复@叶锦安安:支持，想看！[开学季][开学季],3708823052,元气满满能量足,https://weibo.com/u/3708823052,nan,做自己的父母，朋友，贵人,江苏 南京,f,307,326,5206,"1,109",178,"1,065","2,352"
383,5154551751246366,1685631765,25年04月12日 19:29,"回复<a href=/n/叶锦安安 usercard=""name=@叶锦安安"">@叶锦安安</a>:试试去 <img alt=""[哈哈]"" title=""[哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8f/2018new_haha_org.png"" />",来自江苏,5154690050039523,0,回复@叶锦安安:试试去 [哈哈],2151626675,江小小瓯,https://weibo.com/u/2151626675,nan,“生活匆忙，别错过日落和夕阳，记录当下琐碎日常”,江苏 常州,f,565,675,459,342,7,430,779
384,5154551751246366,1685631765,25年04月12日 13:53,"回复<a href=/n/叶锦安安 usercard=""name=@叶锦安安"">@叶锦安安</a>:哈哈哈，你要不试试王熙凤",来自天津,5154605610306853,0,回复@叶锦安安:哈哈哈，你要不试试王熙凤,5710348754,Morethanriceandbeans,https://weibo.com/u/5710348754,nan,一个用来追剧+吐槽的账号,四川 成都,f,21,61,153,38,0,59,97
385,5154522532151676,1685631765,25年04月12日 13:54,男权向外扩张，女权对内挤压。你啥时候听过男人说结了婚的男人不一样了，跟我们聊不到一起了,来自天津,5154605874550069,12,男权向外扩张，女权对内挤压。你啥时候听过男人说结了婚的男人不一样了，跟我们聊不到一起了,5710348754,Morethanriceandbeans,https://weibo.com/u/5710348754,nan,一个用来追剧+吐槽的账号,四川 成都,f,21,61,153,38,0,59,97
386,5154522532151676,1685631765,25年04月13日 23:05,"回复<a href=/n/299792458m7 usercard=""name=@299792458m7"">@299792458m7</a>:女的给她老公做后勤她老公要交家用，别的女性又不会给她们钱花，人家是一个团队作战<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />",来自四川,5155106900938115,0,回复@299792458m7:女的给她老公做后勤她老公要交家用，别的女性又不会给她们钱花，人家是一个团队作战[笑cry],1634349627,今天不打卡了·,https://weibo.com/u/1634349627,nan,你相信努力吗？,重庆,f,781,753,6434,"3,426",559,"3,334","7,319"
387,5154522532151676,1685631765,25年04月12日 23:36,"回复<a href=/n/Morethanriceandbeans usercard=""name=@Morethanriceandbeans"">@Morethanriceandbeans</a>:是的。",来自上海,5154752259165564,0,回复@Morethanriceandbeans:是的。,1685631765,叶锦安安,https://weibo.com/u/1685631765,等江南（上海）文化传播有限公司 投资人,商务请联系：Lynndgw,海外,f,518451,923,21518,"595,694","331,611","3,510,435","4,437,740"
388,5154522532151676,1685631765,25年04月12日 22:59,"回复<a href=/n/叶锦安安 usercard=""name=@叶锦安安"">@叶锦安安</a>:她说要让年轻女孩对婚姻有耻感，我脑子嗡嗡的，这种规训的话术十分恶心，估计年轻女孩听进去了下一步就是进群买课了，就跟年轻女孩听进去父母催婚就去相亲，本质是另一种洗脑，只不过她觉得自己的观念更先进",来自天津,5154743034844658,4,回复@叶锦安安:她说要让年轻女孩对婚姻有耻感，我脑子嗡嗡的，这种规训的话术十分恶心，估计年轻女孩听进去了下一步就是进群买课了，就跟年轻女孩听进去父母催婚就去相亲，本质是另一种洗脑，只不过她觉得自己的观念更先进,5710348754,Morethanriceandbeans,https://weibo.com/u/5710348754,nan,一个用来追剧+吐槽的账号,四川 成都,f,21,61,153,38,0,59,97
389,5154522532151676,1685631765,25年04月12日 22:23,"回复<a href=/n/299792458m7 usercard=""name=@299792458m7"">@299792458m7</a>:你是怎么得出我瞧不起你的，我对你没兴趣，我对你的观点更没兴趣。",来自天津,5154733854298240,0,回复@299792458m7:你是怎么得出我瞧不起你的，我对你没兴趣，我对你的观点更没兴趣。,5710348754,Morethanriceandbeans,https://weibo.com/u/5710348754,nan,一个用来追剧+吐槽的账号,四川 成都,f,21,61,153,38,0,59,97
390,5154522532151676,1685631765,25年04月12日 22:14,"回复<a href=/n/Morethanriceandbeans usercard=""name=@Morethanriceandbeans"">@Morethanriceandbeans</a>:你的回复证明了我对你的判断完全没错，话里话外都充满右派的傲慢，如果我要向你证明我的收入，这就很可笑了，中国月薪五千以上的不足一亿人，就算穷也并不可耻，投降才可耻。",来自江苏,5154731676926559,0,回复@Morethanriceandbeans:你的回复证明了我对你的判断完全没错，话里话外都充满右派的傲慢，如果我要向你证明我的收入，这就很可笑了，中国月薪五千以上的不足一亿人，就算穷也并不可耻，投降才可耻。,6531968586,299792458m7,https://weibo.com/u/6531968586,nan,probability,北京,f,222,455,2868,788,"1,362","1,725","3,875"
391,5154522532151676,1685631765,25年04月12日 21:51,"回复<a href=/n/299792458m7 usercard=""name=@299792458m7"">@299792458m7</a>:<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" /><img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" /><img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />我要被你笑死了，你这样你还让别人有耻感，这世界唯一有耻感的事就是没钱没目标，懂吧，88",来自天津,5154725813292637,0,回复@299792458m7:[笑cry][笑cry][笑cry]我要被你笑死了，你这样你还让别人有耻感，这世界唯一有耻感的事就是没钱没目标，懂吧，88,5710348754,Morethanriceandbeans,https://weibo.com/u/5710348754,nan,一个用来追剧+吐槽的账号,四川 成都,f,21,61,153,38,0,59,97
392,5154522532151676,1685631765,25年04月12日 21:46,"回复<a href=/n/Morethanriceandbeans usercard=""name=@Morethanriceandbeans"">@Morethanriceandbeans</a>:我不仅要说，我还要时时刻刻的说，话呢，也不是说过结婚的人听的，而是说给那些还没有走入婚姻的小女孩听的，要让她们有一种耻感——做上门媳妇并不光荣，失权并不光荣",来自江苏,5154724542157257,4,回复@Morethanriceandbeans:我不仅要说，我还要时时刻刻的说，话呢，也不是说过结婚的人听的，而是说给那些还没有走入婚姻的小女孩听的，要让她们有一种耻感——做上门媳妇并不光荣，失权并不光荣,6531968586,299792458m7,https://weibo.com/u/6531968586,nan,probability,北京,f,222,455,2868,788,"1,362","1,725","3,875"
393,5154522532151676,1685631765,25年04月12日 21:43,"回复<a href=/n/299792458m7 usercard=""name=@299792458m7"">@299792458m7</a>:那开除这些人啊，反正她们结婚了，好过不好过跟单身女又有什么关系呢。你认为她们投靠男人了，那就不要给眼神啊，你认为她们是男权的帮凶，那就远离啊，是不是。你团结你觉得可以团结的不就好了",来自天津,5154723835157937,0,回复@299792458m7:那开除这些人啊，反正她们结婚了，好过不好过跟单身女又有什么关系呢。你认为她们投靠男人了，那就不要给眼神啊，你认为她们是男权的帮凶，那就远离啊，是不是。你团结你觉得可以团结的不就好了,5710348754,Morethanriceandbeans,https://weibo.com/u/5710348754,nan,一个用来追剧+吐槽的账号,四川 成都,f,21,61,153,38,0,59,97
394,5154522532151676,1685631765,25年04月12日 21:35,"回复<a href=/n/299792458m7 usercard=""name=@299792458m7"">@299792458m7</a>:所以呢？你的观点不是再次验证了女人瞧不起女人吗。",来自天津,5154721792525108,3,回复@299792458m7:所以呢？你的观点不是再次验证了女人瞧不起女人吗。,5710348754,Morethanriceandbeans,https://weibo.com/u/5710348754,nan,一个用来追剧+吐槽的账号,四川 成都,f,21,61,153,38,0,59,97
395,5154522532151676,1685631765,25年04月12日 21:31,"回复<a href=/n/Morethanriceandbeans usercard=""name=@Morethanriceandbeans"">@Morethanriceandbeans</a>:男人不会排挤结了婚的男人，但是他们会排挤上门女婿，而女人个个都是上门媳妇，给男人搞后勤还不自知，一副很光荣的样子。",来自江苏,5154720856408524,9,回复@Morethanriceandbeans:男人不会排挤结了婚的男人，但是他们会排挤上门女婿，而女人个个都是上门媳妇，给男人搞后勤还不自知，一副很光荣的样子。,6531968586,299792458m7,https://weibo.com/u/6531968586,nan,probability,北京,f,222,455,2868,788,"1,362","1,725","3,875"
396,5154611686540910,1685631765,25年04月13日 14:38,对有这种,来自四川,5154979208757702,0,对有这种,7904642967,Hill闪闪,https://weibo.com/u/7904642967,nan,☘️☘️开森！！🌸🌸,其他,f,1,34,42,1,0,8,9
397,5154529533757700,1685631765,25年04月12日 12:13,娇、美、善，在一些人眼里，就是原罪,来自福建,5154580413549368,0,娇、美、善，在一些人眼里，就是原罪,7900984653,阳鬼菲,https://weibo.com/u/7900984653,nan,,福建 福州,f,8,27,23,0,1,1,2
398,5154596662019779,1685631765,25年04月13日 08:34,你只能代表你自己,来自英国,5154887802290716,7,你只能代表你自己,5851058469,Gottobereal,https://weibo.com/u/5851058469,nan,女权主义🫶🏼性别平等🫶🏼关注弱势,其他,f,53,238,1222,426,73,322,821
399,5154596662019779,1685631765,25年04月15日 17:12,"回复<a href=/n/今天不打卡了· usercard=""name=@今天不打卡了·"">@今天不打卡了·</a>:精神胜利法看来还是在被沿用",来自英国,5155742907893080,0,回复@今天不打卡了·:精神胜利法看来还是在被沿用,5851058469,Gottobereal,https://weibo.com/u/5851058469,nan,女权主义🫶🏼性别平等🫶🏼关注弱势,其他,f,53,238,1222,426,73,322,821
400,5154596662019779,1685631765,25年04月14日 18:50,"回复<a href=/n/Gottobereal usercard=""name=@Gottobereal"">@Gottobereal</a>:唉算了，抠字眼的也不是什么好人，懒得跟你争",来自重庆,5155405228412209,0,回复@Gottobereal:唉算了，抠字眼的也不是什么好人，懒得跟你争,1634349627,今天不打卡了·,https://weibo.com/u/1634349627,nan,你相信努力吗？,重庆,f,781,753,6434,"3,426",559,"3,334","7,319"
401,5154596662019779,1685631765,25年04月14日 17:59,"回复<a href=/n/今天不打卡了· usercard=""name=@今天不打卡了·"">@今天不打卡了·</a>:但你说的是“女人拼不过男人”，而不是“我拼不过公司的男同事”",来自英国,5155392200379150,3,回复@今天不打卡了·:但你说的是“女人拼不过男人”，而不是“我拼不过公司的男同事”,5851058469,Gottobereal,https://weibo.com/u/5851058469,nan,女权主义🫶🏼性别平等🫶🏼关注弱势,其他,f,53,238,1222,426,73,322,821
402,5154596662019779,1685631765,25年04月13日 23:02,"回复<a href=/n/Gottobereal usercard=""name=@Gottobereal"">@Gottobereal</a>:你这不是废话吗？我都说了是个人遇到的情况",来自四川,5155106069156458,0,回复@Gottobereal:你这不是废话吗？我都说了是个人遇到的情况,1634349627,今天不打卡了·,https://weibo.com/u/1634349627,nan,你相信努力吗？,重庆,f,781,753,6434,"3,426",559,"3,334","7,319"
403,5154648256940185,1685631765,25年04月13日 11:15,但女人体力上面很难卷的过男人，只能尽力而为，卷不过也很正常,来自河南,5154928198420643,0,但女人体力上面很难卷的过男人，只能尽力而为，卷不过也很正常,7477492176,多搞钱能解决一切问题,https://weibo.com/u/7477492176,nan,,其他,f,0,38,22,0,0,17,17
404,5154648256940185,1685631765,25年04月13日 16:19,"回复<a href=/n/多搞钱能解决一切问题 usercard=""name=@多搞钱能解决一切问题"">@多搞钱能解决一切问题</a>:<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />人生主动权在自己手里才是幸福。我妈就是家庭主妇，从生了我就没上过班。只能说是，求仁得仁吧。",来自广东,5155004857716018,0,回复@多搞钱能解决一切问题:[允悲]人生主动权在自己手里才是幸福。我妈就是家庭主妇，从生了我就没上过班。只能说是，求仁得仁吧。,2617595702,宝生喵叽,https://weibo.com/u/2617595702,nan,pretty n rude,海外,m,1808,170,657,284,85,539,908
405,5154648256940185,1685631765,25年04月13日 16:12,"回复<a href=/n/宝生喵叽 usercard=""name=@宝生喵叽"">@宝生喵叽</a>:现在这个时代能做家庭主妇的都算比较幸福的了，很多男的根本养不起家，更养不起女人<img alt=""[汗]"" title=""[汗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/28/2018new_han_org.png"" />",来自河南,5155003082214999,0,回复@宝生喵叽:现在这个时代能做家庭主妇的都算比较幸福的了，很多男的根本养不起家，更养不起女人[汗],7477492176,多搞钱能解决一切问题,https://weibo.com/u/7477492176,nan,,其他,f,0,38,22,0,0,17,17
406,5154648256940185,1685631765,25年04月13日 16:00,"回复<a href=/n/多搞钱能解决一切问题 usercard=""name=@多搞钱能解决一切问题"">@多搞钱能解决一切问题</a>:<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />2025啦，靠脑力的比较多吧。女性要发挥自己的智慧呀",来自广东,5155000042394462,0,回复@多搞钱能解决一切问题:[允悲]2025啦，靠脑力的比较多吧。女性要发挥自己的智慧呀,2617595702,宝生喵叽,https://weibo.com/u/2617595702,nan,pretty n rude,海外,m,1808,170,657,284,85,539,908
407,5155122108959028,7528996447,25年04月15日 20:38,我们一共六人,来自重庆,5155794719346048,0,我们一共六人,7993284432,瞒着世俗爱意四起,https://weibo.com/u/7993284432,nan,,重庆,f,2,7,10,6,0,2,8
408,5153971019452099,1413727783,25年04月12日 10:21,现实中，已婚未孕就是被歧视的，更别说能享受生育津贴了,来自广东,5154552363091021,0,现实中，已婚未孕就是被歧视的，更别说能享受生育津贴了,1798767381,AvaWong_,https://weibo.com/u/1798767381,nan,未來是一幅畫布請繪上色彩,广东,f,770,660,1852,684,32,330,"1,046"
409,5154767031503458,1413727783,25年04月13日 19:01,"最新一期<img alt=""[送花花]"" title=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" />特别好看",来自四川,5155045461986989,0,最新一期[送花花]特别好看,7334585769,盈盈清欢_,https://weibo.com/u/7334585769,超话粉丝大咖（阳光信用超话）,是一名会计学专业的大学生！,广东,f,1329,860,2057,"14,994",109,"6,053","21,156"
410,5153992028459794,5574407334,25年04月10日 21:22,赵冬苓把结尾设置得也很狡黠，我记得一条弹幕，说如果孙彩云和刘莹莹不自首，她们甚至连监狱都不用蹲hhh，一个女人成活的世界,来自内蒙古,5153993928213521,14,赵冬苓把结尾设置得也很狡黠，我记得一条弹幕，说如果孙彩云和刘莹莹不自首，她们甚至连监狱都不用蹲hhh，一个女人成活的世界,5574407334,空空两对半,https://weibo.com/u/5574407334,电影博主,新浪网友,其他,f,343603,182,8067,"277,717","1,361,013","6,457,882","8,096,612"
411,5153992028459794,5574407334,25年04月10日 21:28,"最后被抓走还说:“我还给你们提供线索了呢~”哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈超强心态，干什么都会成功的！<img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" />",来自黑龙江,5153995304207061,9,最后被抓走还说:“我还给你们提供线索了呢~”哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈超强心态，干什么都会成功的！[加油],5508701677,名字被占用的哥哥女友,https://weibo.com/u/5508701677,nan,拥有万里墙头拼命靠追星获得快乐的人,黑龙江,f,518,4677,44552,"15,065","20,286","44,330","79,681"
412,5153992028459794,5574407334,25年04月13日 14:05,"最后还惦记着遗产继承，最坚挺的搞钱人设<img alt=""[奥特曼]"" title=""[奥特曼]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/c6/2018new_aoteman_org.png"" />",来自北京,5154971030651735,3,最后还惦记着遗产继承，最坚挺的搞钱人设[奥特曼],6140297211,草莓劫匪,https://weibo.com/u/6140297211,nan,最近是动森懒人,其他,f,59,832,85,2,0,1,3
413,5153992028459794,5574407334,25年04月10日 21:33,"回复<a href=/n/凯心一笑我就笑 usercard=""name=@凯心一笑我就笑"">@凯心一笑我就笑</a>:而且做选择做得巨快，每个选择哪怕心里可能没太大把握都自信又自洽地完成得很好！！！吾辈楷模",来自黑龙江,5153996541003717,2,回复@凯心一笑我就笑:而且做选择做得巨快，每个选择哪怕心里可能没太大把握都自信又自洽地完成得很好！！！吾辈楷模,5508701677,名字被占用的哥哥女友,https://weibo.com/u/5508701677,nan,拥有万里墙头拼命靠追星获得快乐的人,黑龙江,f,518,4677,44552,"15,065","20,286","44,330","79,681"
414,5153992028459794,5574407334,25年04月10日 21:31,"回复<a href=/n/名字被占用的哥哥女友 usercard=""name=@名字被占用的哥哥女友"">@名字被占用的哥哥女友</a>:而且永远能权衡利弊，做出选择，调转不利于自己的境地<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />",来自江苏,5153996218045603,5,回复@名字被占用的哥哥女友:而且永远能权衡利弊，做出选择，调转不利于自己的境地[赞],2749095437,凯心一笑我就笑,https://weibo.com/u/2749095437,nan,撕逼撩架不约,北京 朝阳区,f,1182,338,43153,"8,033","10,290","4,563","22,886"
415,5153992028459794,5574407334,25年04月10日 21:25,"回复<a href=/n/空空两对半 usercard=""name=@空空两对半"">@空空两对半</a>:的确<img alt=""[偷乐]"" title=""[偷乐]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fa/lxhtouxiao_thumb.gif"" />",来自江苏,5153994562602877,0,回复@空空两对半:的确[偷乐],2749095437,凯心一笑我就笑,https://weibo.com/u/2749095437,nan,撕逼撩架不约,北京 朝阳区,f,1182,338,43153,"8,033","10,290","4,563","22,886"
416,5153997115884328,5574407334,25年04月10日 21:38,是的，黄小蕾太好了,来自内蒙古,5153997955532922,2,是的，黄小蕾太好了,5574407334,空空两对半,https://weibo.com/u/5574407334,电影博主,新浪网友,其他,f,343603,182,8067,"277,717","1,361,013","6,457,882","8,096,612"
417,5154005040239582,5574407334,25年04月11日 07:31,代乐乐演得也好！,来自内蒙古,5154147103933283,0,代乐乐演得也好！,5574407334,空空两对半,https://weibo.com/u/5574407334,电影博主,新浪网友,其他,f,343603,182,8067,"277,717","1,361,013","6,457,882","8,096,612"
418,5154005258345514,5597449832,25年04月11日 02:50,希望ta知趣一点，别逮着脾气好的天天折腾…,来自美国,5154076430172312,9,希望ta知趣一点，别逮着脾气好的天天折腾…,1947159593,JOkerSpace,https://weibo.com/u/1947159593,nan,Never forget who brought you up here.,其他,f,548,485,11082,"3,728",702,"1,076","5,506"
419,5154005258345514,5597449832,25年04月10日 22:42,她终于意识到了…,来自山东,5154014086829315,51,她终于意识到了…,7807351414,Fannuoooo,https://weibo.com/u/7807351414,nan,,其他,f,9,120,16,3,0,41,44
420,5154005258345514,5597449832,25年04月10日 23:26,我发现这种人都在自己说自己的根本不听别人的话……,来自广西,5154024979432350,8,我发现这种人都在自己说自己的根本不听别人的话……,6522448551,我就不送了h,https://weibo.com/u/6522448551,nan,次团粉，不喜欢贴脸的话梅珉佑，其他不磕也不介意，我不喜欢的不会看,辽宁,f,15,359,31,31,0,316,347
421,5154005258345514,5597449832,25年04月11日 17:51,"那可太好了，她终于意识到了……<img alt=""[老师好]"" title=""[老师好]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/0d/2022_Teacher_org.png"" />",来自河南,5154303161403611,0,那可太好了，她终于意识到了……[老师好],7476553324,半夏不从容,https://weibo.com/u/7476553324,nan,无趣，像笨蛋，可爱,河南,f,239,812,1215,"2,253",39,"7,457","9,749"
